OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
763,ONTARIO,ON,44,2020/03/19 12:00:00+00,258,5,0,2,1,16650,2753,251,43,,,,
764,NL,NL,0,2020/03/19 12:00:00+00,3,0,0,0,0,494,0,3,0,,,,
765,NEW BRUNSWICK,NB,0,2020/03/19 12:00:00+00,11,0,0,0,0,421,40,11,0,,,,
766,MANITOBA,MB,0,2020/03/19 12:00:00+00,17,0,0,0,0,3534,264,17,0,,,,
767,BC,BC,40,2020/03/19 12:00:00+00,271,5,0,8,1,6326,0,258,39,,,,
768,ALBERTA,AB,27,2020/03/19 12:00:00+00,146,2,2,1,1,17013,2447,143,24,,,,
769,NUNAVUT,NU,0,2020/03/19 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
770,NOVA SCOTIA,NS,2,2020/03/19 12:00:00+00,14,0,0,0,0,1387,234,14,2,,,,
1231,CANADA,CA,146,2020/03/19 12:00:00+00,873,13,2,12,3,59670,8234,848,141,,,,
771,ONTARIO,ON,60,2020/03/20 12:00:00+00,318,5,0,2,0,19511,2861,311,60,,,,
772,YUKON,YT,0,2020/03/20 12:00:00+00,0,0,0,0,0,398,0,0,0,,,,
773,SASKATCHEWAN,SK,6,2020/03/20 12:00:00+00,26,0,0,0,0,3093,532,26,6,,,,
774,REPATRIATED,RC,2,2020/03/20 12:00:00+00,12,0,0,0,0,0,0,12,2,,,,
775,QUEBEC,QC,18,2020/03/20 12:00:00+00,139,1,0,1,0,10451,0,137,18,,,,
776,PEI,PE,0,2020/03/20 12:00:00+00,2,0,0,0,0,240,27,2,0,,,,
777,NWT,NT,0,2020/03/20 12:00:00+00,0,0,0,0,0,275,53,0,0,,,,
778,NUNAVUT,NU,0,2020/03/20 12:00:00+00,0,0,0,0,0,108,108,0,0,,,,
779,NEW BRUNSWICK,NB,0,2020/03/20 12:00:00+00,11,0,0,0,0,520,99,11,0,,,,
780,MANITOBA,MB,0,2020/03/20 12:00:00+00,17,0,0,0,0,3534,0,17,0,,,,
781,BC,BC,77,2020/03/20 12:00:00+00,348,6,1,9,1,17912,11586,333,75,,,,
782,ALBERTA,AB,49,2020/03/20 12:00:00+00,195,3,1,1,0,20360,3347,191,48,,,,
783,NOVA SCOTIA,NS,1,2020/03/20 12:00:00+00,15,0,0,0,0,1561,174,15,1,,,,
784,NL,NL,1,2020/03/20 12:00:00+00,4,0,0,0,0,791,297,4,1,,,,
1232,CANADA,CA,214,2020/03/20 12:00:00+00,1087,15,2,13,1,78754,19084,1059,211,,,,
785,PEI,PE,0,2020/03/21 12:00:00+00,2,0,0,0,0,325,85,2,0,,,,
786,ONTARIO,ON,59,2020/03/21 12:00:00+00,377,6,1,3,1,23384,3873,368,57,,,,
787,YUKON,YT,0,2020/03/21 12:00:00+00,0,0,0,0,0,398,0,0,0,,,,
788,SASKATCHEWAN,SK,18,2020/03/21 12:00:00+00,44,0,0,0,0,3917,824,44,18,,,,
789,NWT,NT,1,2020/03/21 12:00:00+00,1,0,0,0,0,299,24,1,1,,,,
790,QUEBEC,QC,42,2020/03/21 12:00:00+00,181,1,0,4,3,10935,484,176,39,,,,
791,REPATRIATED,RC,1,2020/03/21 12:00:00+00,13,0,0,0,0,0,0,13,1,,,,
792,MANITOBA,MB,2,2020/03/21 12:00:00+00,19,0,0,0,0,3801,267,19,2,,,,
793,NL,NL,2,2020/03/21 12:00:00+00,6,0,0,0,0,901,110,6,2,,,,
794,NUNAVUT,NU,0,2020/03/21 12:00:00+00,0,0,0,0,0,108,0,0,0,,,,
795,NEW BRUNSWICK,NB,6,2020/03/21 12:00:00+00,17,0,0,0,0,788,268,17,6,,,,
796,BC,BC,76,2020/03/21 12:00:00+00,424,6,0,10,1,21296,3384,408,75,,,,
797,ALBERTA,AB,31,2020/03/21 12:00:00+00,226,3,0,1,0,23742,3382,222,31,,,,
798,NOVA SCOTIA,NS,6,2020/03/21 12:00:00+00,21,0,0,0,0,1847,286,21,6,,,,
1233,CANADA,CA,244,2020/03/21 12:00:00+00,1331,16,1,18,5,91741,12987,1297,238,,,,
799,NWT,NT,0,2020/03/22 12:00:00+00,1,0,0,0,0,370,71,1,0,,,,
800,YUKON,YT,2,2020/03/22 12:00:00+00,2,0,0,0,0,398,0,2,2,,,,
801,SASKATCHEWAN,SK,8,2020/03/22 12:00:00+00,52,0,0,0,0,4536,619,52,8,,,,
802,REPATRIATED,RC,0,2020/03/22 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
803,QUEBEC,QC,38,2020/03/22 12:00:00+00,219,1,0,4,0,12068,1133,214,38,,,,
804,PEI,PE,1,2020/03/22 12:00:00+00,3,0,0,0,0,393,68,3,1,,,,
805,ONTARIO,ON,48,2020/03/22 12:00:00+00,425,8,2,6,3,26420,3036,411,43,,,,
806,NL,NL,3,2020/03/22 12:00:00+00,9,0,0,0,0,970,69,9,3,,,,
807,NEW BRUNSWICK,NB,0,2020/03/22 12:00:00+00,17,0,0,0,0,858,70,17,0,,,,
808,MANITOBA,MB,0,2020/03/22 12:00:00+00,19,0,0,0,0,4245,444,19,0,,,,
809,BC,BC,0,2020/03/22 12:00:00+00,424,6,0,10,0,26681,5385,408,0,,,,
810,ALBERTA,AB,33,2020/03/22 12:00:00+00,259,3,0,1,0,26999,3257,255,33,,,,
811,NUNAVUT,NU,0,2020/03/22 12:00:00+00,0,0,0,0,0,108,0,0,0,,,,
812,NOVA SCOTIA,NS,7,2020/03/22 12:00:00+00,28,0,0,0,0,2116,269,28,7,,,,
1234,CANADA,CA,140,2020/03/22 12:00:00+00,1471,18,2,21,3,106162,14421,1432,135,,,,
813,PEI,PE,0,2020/03/23 12:00:00+00,3,0,0,0,0,400,7,3,0,,,,
814,ONTARIO,ON,78,2020/03/23 12:00:00+00,503,8,0,6,0,28506,2086,489,78,,,,
815,YUKON,YT,0,2020/03/23 12:00:00+00,2,0,0,0,0,418,20,2,0,,,,
816,SASKATCHEWAN,SK,14,2020/03/23 12:00:00+00,66,0,0,0,0,5269,733,66,14,,,,
817,REPATRIATED,RC,0,2020/03/23 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
818,QUEBEC,QC,409,2020/03/23 12:00:00+00,628,1,0,4,0,13727,1659,623,409,,,,
819,NWT,NT,0,2020/03/23 12:00:00+00,1,0,0,0,0,410,40,1,0,,,,
820,NUNAVUT,NU,0,2020/03/23 12:00:00+00,0,0,0,0,0,108,0,0,0,,,,
821,NL,NL,15,2020/03/23 12:00:00+00,24,0,0,0,0,970,0,24,15,,,,
822,NEW BRUNSWICK,NB,0,2020/03/23 12:00:00+00,17,0,0,0,0,1096,238,17,0,,,,
823,MANITOBA,MB,1,2020/03/23 12:00:00+00,20,0,0,0,0,4245,0,20,1,,,,
824,BC,BC,48,2020/03/23 12:00:00+00,472,100,94,13,3,26681,0,359,-49,,,,
825,ALBERTA,AB,42,2020/03/23 12:00:00+00,301,3,0,1,0,30058,3059,297,42,,,,
826,NOVA SCOTIA,NS,13,2020/03/23 12:00:00+00,41,0,0,0,0,2349,233,41,13,,,,
1235,CANADA,CA,620,2020/03/23 12:00:00+00,2091,112,94,24,3,114237,8075,1955,523,,,,
827,YUKON,YT,0,2020/03/24 12:00:00+00,2,0,0,0,0,418,0,2,0,,,,
828,SASKATCHEWAN,SK,6,2020/03/24 12:00:00+00,72,0,0,0,0,5757,488,72,6,,,,
829,REPATRIATED,RC,0,2020/03/24 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
830,QUEBEC,QC,412,2020/03/24 12:00:00+00,1040,1,0,4,0,15763,2036,1035,412,,,,
831,PEI,PE,0,2020/03/24 12:00:00+00,3,0,0,0,0,416,16,3,0,,,,
832,ONTARIO,ON,85,2020/03/24 12:00:00+00,588,8,0,8,2,32457,3951,572,83,,,,
833,NWT,NT,0,2020/03/24 12:00:00+00,1,0,0,0,0,492,82,1,0,,,,
834,NUNAVUT,NU,0,2020/03/24 12:00:00+00,0,0,0,0,0,154,46,0,0,,,,
835,NOVA SCOTIA,NS,10,2020/03/24 12:00:00+00,51,1,1,0,0,2525,176,50,9,,,,
836,NL,NL,11,2020/03/24 12:00:00+00,35,0,0,0,0,1131,161,35,11,,,,
837,NEW BRUNSWICK,NB,1,2020/03/24 12:00:00+00,18,0,0,0,0,1255,159,18,1,,,,
838,MANITOBA,MB,1,2020/03/24 12:00:00+00,21,0,0,0,0,4520,275,21,1,,,,
839,BC,BC,145,2020/03/24 12:00:00+00,617,173,73,13,0,26681,0,431,72,,,,
840,ALBERTA,AB,57,2020/03/24 12:00:00+00,358,3,0,2,1,32776,2718,353,56,,,,
1236,CANADA,CA,728,2020/03/24 12:00:00+00,2819,186,74,27,3,124345,10108,2606,651,,,,
841,SASKATCHEWAN,SK,14,2020/03/25 12:00:00+00,86,0,0,0,0,6270,513,86,14,,,,
842,REPATRIATED,RC,0,2020/03/25 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
843,QUEBEC,QC,299,2020/03/25 12:00:00+00,1339,1,0,6,2,30971,15208,1332,297,,,,
844,PEI,PE,2,2020/03/25 12:00:00+00,5,0,0,0,0,550,134,5,2,,,,
845,ONTARIO,ON,100,2020/03/25 12:00:00+00,688,8,0,13,5,35635,3178,667,95,,,,
846,NWT,NT,0,2020/03/25 12:00:00+00,1,0,0,0,0,533,41,1,0,,,,
847,YUKON,YT,1,2020/03/25 12:00:00+00,3,0,0,0,0,517,99,3,1,,,,
848,NOVA SCOTIA,NS,17,2020/03/25 12:00:00+00,68,2,1,0,0,2840,315,66,16,,,,
849,NL,NL,32,2020/03/25 12:00:00+00,67,0,0,0,0,1336,205,67,32,,,,
850,NEW BRUNSWICK,NB,8,2020/03/25 12:00:00+00,26,0,0,0,0,1550,295,26,8,,,,
851,MANITOBA,MB,14,2020/03/25 12:00:00+00,35,0,0,0,0,4520,0,35,14,,,,
852,BC,BC,42,2020/03/25 12:00:00+00,659,183,10,14,1,31739,5058,462,31,,,,
853,ALBERTA,AB,61,2020/03/25 12:00:00+00,419,3,0,2,0,35508,2732,414,61,,,,
854,NUNAVUT,NU,0,2020/03/25 12:00:00+00,0,0,0,0,0,166,12,0,0,,,,
1237,CANADA,CA,590,2020/03/25 12:00:00+00,3409,197,11,35,8,152135,27790,3177,571,,,,
855,YUKON,YT,0,2020/03/26 12:00:00+00,3,0,0,0,0,517,0,3,0,,,,
856,SASKATCHEWAN,SK,9,2020/03/26 12:00:00+00,95,3,3,0,0,6915,645,92,6,,,,
857,REPATRIATED,RC,0,2020/03/26 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
858,QUEBEC,QC,290,2020/03/26 12:00:00+00,1629,1,0,8,2,36105,5134,1620,288,,,,
859,PEI,PE,4,2020/03/26 12:00:00+00,9,1,1,0,0,556,6,8,3,,,,
860,ONTARIO,ON,170,2020/03/26 12:00:00+00,858,8,0,15,2,38550,2915,835,168,,,,
861,NWT,NT,0,2020/03/26 12:00:00+00,1,0,0,0,0,559,26,1,0,,,,
862,NUNAVUT,NU,0,2020/03/26 12:00:00+00,0,0,0,0,0,166,0,0,0,,,,
863,NOVA SCOTIA,NS,5,2020/03/26 12:00:00+00,73,2,0,0,0,3274,434,71,5,,,,
864,NL,NL,15,2020/03/26 12:00:00+00,82,0,0,0,0,1491,155,82,15,,,,
865,NEW BRUNSWICK,NB,7,2020/03/26 12:00:00+00,33,0,0,0,0,1828,278,33,7,,,,
866,MANITOBA,MB,1,2020/03/26 12:00:00+00,36,0,0,0,0,5606,1086,36,1,,,,
867,BC,BC,66,2020/03/26 12:00:00+00,725,186,3,14,0,34561,2822,525,63,,,,
868,ALBERTA,AB,67,2020/03/26 12:00:00+00,486,27,24,2,0,36660,1152,457,43,,,,
1238,CANADA,CA,634,2020/03/26 12:00:00+00,4043,228,31,39,4,166788,14653,3776,599,,,,
869,SASKATCHEWAN,SK,9,2020/03/27 12:00:00+00,104,3,0,0,0,7580,665,101,9,,,,
870,REPATRIATED,RC,0,2020/03/27 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
871,QUEBEC,QC,392,2020/03/27 12:00:00+00,2021,29,28,18,10,41592,5487,1974,354,,,,
872,PEI,PE,2,2020/03/27 12:00:00+00,11,1,0,0,0,622,66,10,2,,,,
873,ONTARIO,ON,135,2020/03/27 12:00:00+00,993,8,0,18,3,41032,2482,967,132,,,,
874,NWT,NT,0,2020/03/27 12:00:00+00,1,0,0,0,0,607,48,1,0,,,,
875,YUKON,YT,1,2020/03/27 12:00:00+00,4,0,0,0,0,603,86,4,1,,,,
876,NOVA SCOTIA,NS,17,2020/03/27 12:00:00+00,90,3,1,0,0,3739,465,87,16,,,,
877,NL,NL,20,2020/03/27 12:00:00+00,102,1,1,0,0,1684,193,101,19,,,,
878,NEW BRUNSWICK,NB,12,2020/03/27 12:00:00+00,45,1,1,0,0,2019,191,44,11,,,,
879,MANITOBA,MB,3,2020/03/27 12:00:00+00,39,0,0,1,1,6203,597,38,2,,,,
880,BC,BC,67,2020/03/27 12:00:00+00,792,275,89,16,2,36643,2082,501,-24,,,,
881,ALBERTA,AB,56,2020/03/27 12:00:00+00,542,33,6,2,0,38215,1555,507,50,,,,
882,NUNAVUT,NU,0,2020/03/27 12:00:00+00,0,0,0,0,0,207,41,0,0,,,,
1239,CANADA,CA,714,2020/03/27 12:00:00+00,4757,354,126,55,16,180746,13958,4348,572,,,,
883,SASKATCHEWAN,SK,30,2020/03/28 12:00:00+00,134,4,1,0,0,8248,668,130,29,,,,
884,REPATRIATED,RC,0,2020/03/28 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
885,QUEBEC,QC,477,2020/03/28 12:00:00+00,2498,29,0,22,4,52844,11252,2447,473,,,,
886,PEI,PE,0,2020/03/28 12:00:00+00,11,1,0,0,0,622,0,10,0,,,,
887,ONTARIO,ON,151,2020/03/28 12:00:00+00,1144,8,0,18,0,43072,2040,1117,150,,,,
888,NWT,NT,0,2020/03/28 12:00:00+00,1,0,0,0,0,762,155,1,0,,,,
889,YUKON,YT,0,2020/03/28 12:00:00+00,4,0,0,0,0,603,0,4,0,,,,
890,NOVA SCOTIA,NS,20,2020/03/28 12:00:00+00,110,4,1,0,0,4141,402,106,19,,,,
891,NL,NL,18,2020/03/28 12:00:00+00,120,4,3,0,0,1927,243,116,15,,,,
892,NEW BRUNSWICK,NB,6,2020/03/28 12:00:00+00,51,2,1,0,0,2605,586,49,5,,,,
893,MANITOBA,MB,25,2020/03/28 12:00:00+00,64,0,0,1,0,6203,0,63,25,,,,
894,BC,BC,92,2020/03/28 12:00:00+00,884,396,121,17,1,38697,2054,471,-30,,,,
895,ALBERTA,AB,79,2020/03/28 12:00:00+00,621,53,20,2,0,42527,4312,566,59,,,,
896,NUNAVUT,NU,0,2020/03/28 12:00:00+00,0,0,0,0,0,207,0,0,0,,,,
1240,CANADA,CA,898,2020/03/28 12:00:00+00,5655,501,147,60,5,202458,21712,5093,745,,,,
897,ONTARIO,ON,211,2020/03/29 12:00:00+00,1355,8,0,19,1,49186,6114,1324,207,,,,
898,YUKON,YT,0,2020/03/29 12:00:00+00,4,0,0,0,0,603,0,4,0,,,,
899,SASKATCHEWAN,SK,22,2020/03/29 12:00:00+00,156,8,4,0,0,9086,838,148,18,,,,
900,REPATRIATED,RC,0,2020/03/29 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
901,QUEBEC,QC,342,2020/03/29 12:00:00+00,2840,84,55,22,0,58517,5673,2734,287,,,,
902,PEI,PE,0,2020/03/29 12:00:00+00,11,1,0,0,0,622,0,10,0,,,,
903,NWT,NT,0,2020/03/29 12:00:00+00,1,0,0,0,0,817,55,1,0,,,,
904,NUNAVUT,NU,0,2020/03/29 12:00:00+00,0,0,0,0,0,207,0,0,0,,,,
905,NEW BRUNSWICK,NB,15,2020/03/29 12:00:00+00,66,2,0,0,0,2931,326,64,15,,,,
906,MANITOBA,MB,8,2020/03/29 12:00:00+00,72,2,2,1,0,7147,944,69,6,,,,
907,BC,BC,0,2020/03/29 12:00:00+00,884,396,0,17,0,38697,0,471,0,,,,
908,ALBERTA,AB,40,2020/03/29 12:00:00+00,661,73,20,3,1,44999,2472,585,19,,,,
909,NOVA SCOTIA,NS,12,2020/03/29 12:00:00+00,122,7,3,0,0,4853,712,115,9,,,,
910,NL,NL,15,2020/03/29 12:00:00+00,135,4,0,0,0,2107,180,131,15,,,,
1241,CANADA,CA,665,2020/03/29 12:00:00+00,6320,585,84,62,2,219772,17314,5669,576,,,,
911,PEI,PE,7,2020/03/30 12:00:00+00,18,1,0,0,0,769,147,17,7,,,,
912,ONTARIO,ON,351,2020/03/30 12:00:00+00,1706,431,423,33,14,49186,0,1241,-83,,,,
913,SASKATCHEWAN,SK,20,2020/03/30 12:00:00+00,176,14,6,2,2,9651,565,160,12,,,,
914,QUEBEC,QC,590,2020/03/30 12:00:00+00,3430,84,0,25,3,65915,7398,3321,587,,,,
915,YUKON,YT,1,2020/03/30 12:00:00+00,5,0,0,0,0,688,85,5,1,,,,
916,NWT,NT,0,2020/03/30 12:00:00+00,1,0,0,0,0,833,16,1,0,,,,
917,REPATRIATED,RC,0,2020/03/30 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
918,NOVA SCOTIA,NS,5,2020/03/30 12:00:00+00,127,10,3,0,0,5172,319,117,2,,,,
919,NEW BRUNSWICK,NB,2,2020/03/30 12:00:00+00,68,2,0,0,0,3234,303,66,2,,,,
920,NUNAVUT,NU,0,2020/03/30 12:00:00+00,0,0,0,0,0,259,52,0,0,,,,
921,BC,BC,86,2020/03/30 12:00:00+00,970,469,73,19,2,42028,3331,482,11,,,,
922,ALBERTA,AB,29,2020/03/30 12:00:00+00,690,94,21,8,5,46057,1058,588,3,,,,
923,NL,NL,13,2020/03/30 12:00:00+00,148,7,3,1,1,2332,225,140,9,,,,
924,MANITOBA,MB,24,2020/03/30 12:00:00+00,96,2,0,1,0,8550,1403,93,24,,,,
1242,CANADA,CA,1128,2020/03/30 12:00:00+00,7448,1114,529,89,27,234674,14902,6244,575,,,,
925,YUKON,YT,0,2020/03/31 12:00:00+00,5,0,0,0,0,688,0,5,0,,,,
926,SASKATCHEWAN,SK,8,2020/03/31 12:00:00+00,184,21,7,2,0,10126,475,161,1,,,,
927,REPATRIATED,RC,0,2020/03/31 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
928,QUEBEC,QC,732,2020/03/31 12:00:00+00,4162,84,0,31,6,73141,7226,4047,726,,,,
929,PEI,PE,3,2020/03/31 12:00:00+00,21,1,0,0,0,838,69,20,3,,,,
930,ONTARIO,ON,260,2020/03/31 12:00:00+00,1966,534,103,33,0,51629,2443,1374,133,,,,
931,NWT,NT,0,2020/03/31 12:00:00+00,1,0,0,0,0,1091,258,1,0,,,,
932,NUNAVUT,NU,0,2020/03/31 12:00:00+00,0,0,0,0,0,259,0,0,0,,,,
933,NOVA SCOTIA,NS,20,2020/03/31 12:00:00+00,147,10,0,0,0,5910,738,137,20,,,,
934,NL,NL,4,2020/03/31 12:00:00+00,152,7,0,1,0,2575,243,144,4,,,,
935,NEW BRUNSWICK,NB,2,2020/03/31 12:00:00+00,70,9,7,0,0,3536,302,61,-5,,,,
936,MANITOBA,MB,7,2020/03/31 12:00:00+00,103,4,2,1,0,8914,364,98,5,,,,
937,BC,BC,43,2020/03/31 12:00:00+00,1013,507,38,24,5,43229,1201,482,0,,,,
938,ALBERTA,AB,64,2020/03/31 12:00:00+00,754,120,26,9,1,48692,2635,625,37,,,,
1243,CANADA,CA,1143,2020/03/31 12:00:00+00,8591,1297,183,101,12,250628,15954,7168,924,,,,
939,SASKATCHEWAN,SK,9,2020/04/01 12:00:00+00,193,30,9,3,1,10528,402,160,,,,,
940,REPATRIATED,RC,0,2020/04/01 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
941,QUEBEC,QC,449,2020/04/01 12:00:00+00,4611,155,71,33,2,75463,2322,4423,376,,,,
942,PEI,PE,0,2020/04/01 12:00:00+00,21,3,2,0,0,870,32,18,-2,,,,
943,ONTARIO,ON,426,2020/04/01 12:00:00+00,2392,689,155,37,4,57874,6245,2091,717,,,,
944,NWT,NT,1,2020/04/01 12:00:00+00,2,0,0,0,0,1109,18,2,1,,,,
945,YUKON,YT,1,2020/04/01 12:00:00+00,6,3,3,0,0,722,34,3,-2,,,,
946,NOVA SCOTIA,NS,26,2020/04/01 12:00:00+00,173,11,1,0,0,6764,854,162,25,,,,
947,NL,NL,23,2020/04/01 12:00:00+00,175,10,3,1,0,2816,241,164,20,,,,
948,NEW BRUNSWICK,NB,11,2020/04/01 12:00:00+00,81,14,5,0,0,4030,494,67,6,,,,
949,MANITOBA,MB,24,2020/04/01 12:00:00+00,127,4,0,1,0,10044,1130,122,24,,,,
950,BC,BC,53,2020/04/01 12:00:00+00,1066,606,99,25,1,44639,1410,435,-47,,,,
951,ALBERTA,AB,117,2020/04/01 12:00:00+00,871,142,22,11,2,53141,4449,718,93,,,,
952,NUNAVUT,NU,0,2020/04/01 12:00:00+00,0,0,0,0,0,290,31,0,0,,,,
1244,CANADA,CA,1140,2020/04/01 12:00:00+00,9731,1667,370,111,10,268290,17662,8378,1211,,,,
953,SASKATCHEWAN,SK,13,2020/04/02 12:00:00+00,206,36,6,3,0,11395,867,167,7,,,,
954,REPATRIATED,RC,0,2020/04/02 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
955,QUEBEC,QC,907,2020/04/02 12:00:00+00,5518,224,69,36,3,79413,3950,5258,835,,,,
956,PEI,PE,1,2020/04/02 12:00:00+00,22,3,0,0,0,958,88,19,1,,,,
957,ONTARIO,ON,401,2020/04/02 12:00:00+00,2793,831,142,53,16,62733,4859,2372,281,,,,
958,NWT,NT,0,2020/04/02 12:00:00+00,2,0,0,0,0,1167,58,2,0,,,,
959,YUKON,YT,0,2020/04/02 12:00:00+00,6,3,0,0,0,722,0,3,0,,,,
960,NOVA SCOTIA,NS,20,2020/04/02 12:00:00+00,193,16,5,0,0,7639,875,177,15,,,,
961,NL,NL,8,2020/04/02 12:00:00+00,183,10,0,1,0,2929,113,172,8,,,,
962,NEW BRUNSWICK,NB,10,2020/04/02 12:00:00+00,91,22,8,0,0,4520,490,69,2,,,,
963,MANITOBA,MB,40,2020/04/02 12:00:00+00,167,11,7,1,0,11327,1283,155,33,,,,
964,BC,BC,55,2020/04/02 12:00:00+00,1121,641,35,31,6,45966,1327,449,14,,,,
965,ALBERTA,AB,97,2020/04/02 12:00:00+00,968,174,32,13,2,57096,3955,781,63,,,,
966,NUNAVUT,NU,0,2020/04/02 12:00:00+00,0,0,0,0,0,290,0,0,0,,,,
1245,CANADA,CA,1552,2020/04/02 12:00:00+00,11283,1971,304,138,27,286155,17865,9637,1259,,,,
967,ONTARIO,ON,462,2020/04/03 12:00:00+00,3255,1023,192,67,14,66753,4020,2560,188,,,,
968,YUKON,YT,0,2020/04/03 12:00:00+00,6,4,1,0,0,753,31,2,,,,,
969,SASKATCHEWAN,SK,14,2020/04/03 12:00:00+00,220,48,12,3,0,12112,717,169,2,,,,
970,REPATRIATED,RC,0,2020/04/03 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
971,QUEBEC,QC,583,2020/04/03 12:00:00+00,6101,306,82,61,25,87803,8390,5734,476,,,,
972,PEI,PE,0,2020/04/03 12:00:00+00,22,4,1,0,0,1099,141,18,,,,,
973,NWT,NT,2,2020/04/03 12:00:00+00,4,1,1,0,0,1258,91,3,1,,,,
974,NUNAVUT,NU,0,2020/04/03 12:00:00+00,0,0,0,0,0,314,24,0,0,,,,
975,NEW BRUNSWICK,NB,4,2020/04/03 12:00:00+00,95,25,3,0,0,4906,386,70,1,,,,
976,MANITOBA,MB,15,2020/04/03 12:00:00+00,182,11,0,2,1,11952,625,169,14,,,,
977,BC,BC,53,2020/04/03 12:00:00+00,1174,673,32,35,4,47352,1386,466,17,,,,
978,ALBERTA,AB,107,2020/04/03 12:00:00+00,1075,196,22,18,5,61960,4864,861,80,,,,
979,NOVA SCOTIA,NS,14,2020/04/03 12:00:00+00,207,21,5,0,0,8441,802,186,9,,,,
980,NL,NL,12,2020/04/03 12:00:00+00,195,11,1,1,0,3201,272,183,11,,,,
1246,CANADA,CA,1266,2020/04/03 12:00:00+00,12549,2323,352,187,49,307904,21749,10434,799,,,,
981,PEI,PE,0,2020/04/04 12:00:00+00,22,6,2,0,0,1268,169,16,-2,,,,
982,ONTARIO,ON,375,2020/04/04 12:00:00+00,3630,1219,196,94,27,71338,4585,2669,109,,,,
983,SASKATCHEWAN,SK,11,2020/04/04 12:00:00+00,231,55,7,3,0,12670,558,173,4,,,,
984,REPATRIATED,RC,0,2020/04/04 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
985,NWT,NT,0,2020/04/04 12:00:00+00,4,1,0,0,0,1280,22,3,0,,,,
986,YUKON,YT,0,2020/04/04 12:00:00+00,6,4,0,0,0,753,0,2,0,,,,
987,QUEBEC,QC,896,2020/04/04 12:00:00+00,6997,437,131,75,14,94106,6303,6485,751,,,,
988,MANITOBA,MB,12,2020/04/04 12:00:00+00,194,17,6,2,0,12514,562,175,6,,,,
989,NL,NL,8,2020/04/04 12:00:00+00,203,18,7,1,0,3386,185,184,1,,,,
990,NUNAVUT,NU,0,2020/04/04 12:00:00+00,0,0,0,0,0,314,0,0,0,,,,
991,BC,BC,29,2020/04/04 12:00:00+00,1203,704,31,38,3,48508,1156,461,-5,,,,
992,ALBERTA,AB,106,2020/04/04 12:00:00+00,1181,196,0,20,2,64108,2148,965,104,,,,
993,NOVA SCOTIA,NS,29,2020/04/04 12:00:00+00,236,50,29,0,0,9200,759,186,0,,,,
994,NEW BRUNSWICK,NB,3,2020/04/04 12:00:00+00,98,28,3,0,0,5348,442,70,0,,,,
1247,CANADA,CA,1469,2020/04/04 12:00:00+00,14018,2735,412,233,46,324793,16889,11402,968,,,,
995,YUKON,YT,0,2020/04/05 12:00:00+00,6,4,0,0,0,753,0,2,0,,,,
996,SASKATCHEWAN,SK,18,2020/04/05 12:00:00+00,249,67,12,3,0,13528,858,179,6,,,,
997,REPATRIATED,RC,0,2020/04/05 12:00:00+00,13,0,0,0,0,0,0,13,0,,,,
998,QUEBEC,QC,947,2020/04/05 12:00:00+00,7944,464,27,94,19,98783,4677,7386,901,,,,
999,PEI,PE,0,2020/04/05 12:00:00+00,22,6,0,0,0,1268,0,16,0,,,,
1000,ONTARIO,ON,408,2020/04/05 12:00:00+00,4038,1449,230,119,25,75046,3708,2851,182,,,,
1001,NWT,NT,0,2020/04/05 12:00:00+00,4,1,0,0,0,1301,21,3,0,,,,
1002,NUNAVUT,NU,0,2020/04/05 12:00:00+00,0,0,0,0,0,314,0,0,0,,,,
1003,NOVA SCOTIA,NS,26,2020/04/05 12:00:00+00,262,53,3,0,0,9772,572,209,23,,,,
1004,NL,NL,14,2020/04/05 12:00:00+00,217,28,10,1,0,3565,179,188,4,,,,
1005,NEW BRUNSWICK,NB,3,2020/04/05 12:00:00+00,101,28,0,0,0,5543,195,73,3,,,,
1006,MANITOBA,MB,9,2020/04/05 12:00:00+00,203,17,0,2,0,12998,484,184,9,,,,
1007,BC,BC,0,2020/04/05 12:00:00+00,1203,704,0,38,0,48508,0,461,0,,,,
1008,ALBERTA,AB,69,2020/04/05 12:00:00+00,1250,279,83,23,3,65093,985,948,-17,,,,
1248,CANADA,CA,1494,2020/04/05 12:00:00+00,15512,3100,365,280,47,336472,11679,12513,1111,,,,
1009,SASKATCHEWAN,SK,4,2020/04/06 12:00:00+00,253,81,14,3,0,14178,650,169,-10,,,,
